ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
T07697,Budi,4/2/2025,286.87
T07698,Citra,12/28/2024,735.09
T07699,Andi,5/30/2024,264.67
T07700,Andi,1/21/2025,360.69
T07701,Eka,6/22/2024,639.19
T07702,Hani,2/15/2025,799.28
T07703,Eka,3/28/2025,201.07
T07704,Fahmi,10/9/2024,41.41
T07705,Citra,3/15/2025,286.49
T07706,Gina,2/9/2025,157.17
T07707,Tia,5/3/2025,562.93
T07708,Budi,3/14/2025,190.47
T07709,Budi,10/15/2024,246.49
T07710,Citra,8/30/2024,412.42
T07711,Eka,11/29/2024,567.17
T07712,Hani,4/29/2025,410.96
T07713,Tia,5/17/2024,98.49
T07714,Ilham,6/26/2024,644.43
T07715,Citra,6/20/2024,157.49
T07716,Eka,6/14/2024,548.47
T07717,Hani,5/31/2024,121.88
T07718,Dina,10/24/2024,841.57
T07719,Eka,9/17/2024,222.42
T07720,Andi,12/23/2024,218.46
T07721,Eka,4/14/2025,234.81
T07722,Fahmi,8/31/2024,388.11
T07723,Andi,4/29/2025,149.81
T07724,Dina,1/30/2025,206.93
T07725,Dina,11/24/2024,117.23
T07726,Hani,6/5/2024,605.7
T07727,Tia,5/12/2024,965.15
T07728,Eka,8/13/2024,76.07
T07729,Ilham,8/15/2024,57.89
T07730,Eka,4/10/2025,673.62
T07731,Eka,9/26/2024,317.17
T07732,Andi,12/26/2024,328.5
T07733,Citra,7/4/2024,915.59
T07734,Dina,11/25/2024,361.03
T07735,Dina,12/23/2024,743.25
T07736,Budi,12/2/2024,277.41
T07737,Budi,5/28/2024,654.04
T07738,Budi,8/26/2024,740.21
T07739,Citra,6/5/2024,288.0
T07740,Ilham,2/26/2025,824.06
T07741,Dina,4/9/2025,349.5
T07742,Tia,6/28/2024,20.5
T07743,Citra,12/27/2024,188.21
T07744,Citra,10/26/2024,656.89
T07745,Fahmi,12/6/2024,239.94
T07746,Tia,3/5/2025,903.13
T07747,Andi,6/15/2024,881.77
T07748,Ilham,12/11/2024,40.15
T07749,Budi,4/3/2025,480.57
T07750,Eka,10/27/2024,933.93
T07751,Fahmi,7/11/2024,507.67
T07752,Gina,1/15/2025,503.82
T07753,Andi,4/18/2025,863.82
T07754,Gina,3/12/2025,200.86
T07755,Dina,1/8/2025,536.54
T07756,Gina,3/29/2025,439.54
T07757,Dina,3/31/2025,887.35
T07758,Ilham,7/10/2024,89.48
T07759,Fahmi,4/26/2025,43.01
T07760,Budi,10/27/2024,238.3
T07761,Citra,11/25/2024,603.23
T07762,Ilham,2/1/2025,829.55
T07763,Dina,7/26/2024,581.88
T07764,Andi,4/10/2025,484.21
T07765,Tia,12/22/2024,322.32
T07766,Gina,9/19/2024,88.0
T07767,Gina,9/26/2024,914.43
T07768,Gina,1/16/2025,841.36
T07769,Gina,12/3/2024,563.61
T07770,Citra,3/16/2025,826.27
T07771,Andi,12/14/2024,63.1
T07772,Fahmi,5/28/2024,626.17
T07773,Budi,1/19/2025,976.46
T07774,Dina,1/16/2025,735.41
T07775,Ilham,9/7/2024,744.41
T07776,Eka,5/1/2025,119.96
T07777,Budi,5/17/2024,161.24
T07778,Andi,7/5/2024,538.13
T07779,Andi,3/5/2025,771.09
T07780,Citra,6/2/2024,22.81
T07781,Hani,1/14/2025,963.94
T07782,Dina,6/23/2024,536.36
T07783,Fahmi,12/28/2024,368.34
T07784,Andi,5/13/2024,321.42
T07785,Hani,8/30/2024,941.3
T07786,Andi,4/12/2025,457.56
T07787,Hani,5/16/2024,341.98
T07788,Citra,9/2/2024,516.03
T07789,Gina,4/20/2025,688.96
T07790,Ilham,9/19/2024,567.31
T07791,Gina,10/19/2024,497.62
T07792,Dina,5/25/2024,951.88
T07793,Eka,5/18/2024,375.06
T07794,Ilham,5/31/2024,753.44
T07795,Tia,6/13/2024,755.78
T07796,Fahmi,1/14/2025,554.29
T07797,Hani,12/16/2024,672.76
T07798,Andi,12/26/2024,679.51
T07799,Hani,2/9/2025,629.11
T07800,Eka,4/4/2025,910.55
T07801,Eka,11/3/2024,298.75
T07802,Ilham,8/6/2024,45.4
T07803,Andi,8/15/2024,187.05
T07804,Citra,9/18/2024,577.15
T07805,Tia,11/29/2024,352.48
T07806,Andi,5/10/2024,847.48
T07807,Gina,9/15/2024,648.77
T07808,Tia,12/4/2024,303.71
T07809,Citra,2/8/2025,169.21
T07810,Citra,11/7/2024,592.85
T07811,Dina,4/3/2025,398.21
T07812,Fahmi,9/8/2024,794.69
T07813,Eka,12/9/2024,497.14
T07814,Ilham,10/11/2024,318.91
T07815,Ilham,12/6/2024,663.88
T07816,Andi,2/17/2025,487.21
T07817,Tia,1/24/2025,96.96
T07818,Fahmi,10/24/2024,364.11
T07819,Eka,2/28/2025,147.26
T07820,Andi,10/11/2024,561.35
T07821,Andi,6/28/2024,763.66
T07822,Andi,8/10/2024,297.39
T07823,Dina,2/7/2025,284.01
T07824,Citra,7/2/2024,87.99
T07825,Dina,9/11/2024,238.66
T07826,Gina,2/4/2025,691.68
T07827,Ilham,11/21/2024,455.8
T07828,Eka,9/16/2024,107.29
T07829,Andi,3/11/2025,484.42
T07830,Gina,4/13/2025,666.11
T07831,Eka,12/25/2024,15.92
T07832,Dina,8/29/2024,222.4
T07833,Andi,10/13/2024,674.46
T07834,Andi,3/6/2025,670.44
T07835,Dina,1/20/2025,611.41
T07836,Budi,6/16/2024,537.96
T07837,Gina,4/18/2025,952.55
T07838,Eka,3/1/2025,935.05
T07839,Dina,4/11/2025,749.82
T07840,Fahmi,8/9/2024,774.15
T07841,Tia,1/4/2025,226.95
T07842,Citra,11/17/2024,778.98
T07843,Andi,3/13/2025,476.61
T07844,Budi,4/23/2025,191.13
T07845,Andi,10/6/2024,604.67
T07846,Budi,4/4/2025,985.78
T07847,Budi,10/22/2024,355.85
T07848,Citra,2/5/2025,292.81
T07849,Budi,7/1/2024,820.51
T07850,Citra,5/6/2024,424.42
T07851,Dina,5/2/2025,520.53
T07852,Tia,7/28/2024,270.87
T07853,Fahmi,4/18/2025,707.64
T07854,Citra,3/8/2025,813.46
T07855,Ilham,8/31/2024,693.47
T07856,Citra,2/20/2025,786.68
T07857,Ilham,2/10/2025,393.63
T07858,Hani,4/23/2025,377.41
T07859,Ilham,3/14/2025,93.15
T07860,Eka,3/3/2025,296.33
T07861,Citra,12/9/2024,294.36
T07862,Gina,3/11/2025,907.19
T07863,Hani,2/7/2025,824.66
T07864,Gina,6/21/2024,672.69
T07865,Citra,12/26/2024,222.29
T07866,Citra,12/2/2024,980.52
T07867,Gina,5/22/2024,595.46
T07868,Ilham,1/25/2025,849.51
T07869,Andi,4/28/2025,612.86
T07870,Andi,7/7/2024,961.28
T07871,Eka,11/15/2024,874.77
T07872,Dina,7/5/2024,676.62
T07873,Gina,4/28/2025,784.0
T07874,Ilham,10/8/2024,331.93
T07875,Gina,8/17/2024,245.01
T07876,Hani,10/3/2024,618.62
T07877,Gina,10/9/2024,892.72
T07878,Gina,1/8/2025,299.37
T07879,Tia,2/19/2025,824.58
T07880,Tia,9/16/2024,690.83
T07881,Hani,1/4/2025,36.17
T07882,Hani,11/22/2024,745.1
T07883,Dina,8/17/2024,433.41
T07884,Andi,11/27/2024,971.65
T07885,Dina,2/15/2025,881.32
T07886,Eka,9/5/2024,135.0
T07887,Andi,12/12/2024,859.28
T07888,Gina,4/20/2025,50.37
T07889,Ilham,8/19/2024,753.04
T07890,Andi,6/1/2024,86.98
T07891,Ilham,4/7/2025,289.28
T07892,Andi,11/24/2024,907.83
T07893,Ilham,9/30/2024,375.63
T07894,Andi,7/23/2024,13.74
T07895,Andi,12/5/2024,894.78
T07896,Tia,9/16/2024,711.52
T07897,Citra,10/1/2024,759.5
T07898,Eka,1/3/2025,549.92
T07899,Eka,9/8/2024,917.99
T07900,Andi,12/30/2024,657.3
T07901,Eka,3/5/2025,721.26
T07902,Citra,9/19/2024,513.22
T07903,Dina,6/14/2024,901.71
T07904,Gina,10/18/2024,270.34
T07905,Andi,8/3/2024,29.73
T07906,Hani,2/11/2025,972.17
T07907,Andi,12/27/2024,96.08
T07908,Citra,7/18/2024,552.94
T07909,Hani,3/8/2025,455.26
T07910,Ilham,9/25/2024,259.6
T07911,Dina,7/2/2024,962.84
T07912,Andi,2/1/2025,860.66
T07913,Budi,11/4/2024,707.63
T07914,Citra,11/5/2024,465.65
T07915,Budi,11/8/2024,479.0
T07916,Tia,12/11/2024,978.0
T07917,Hani,3/13/2025,895.24
T07918,Fahmi,4/11/2025,311.6
T07919,Citra,12/10/2024,841.15
T07920,Citra,10/5/2024,439.06
T07921,Hani,12/6/2024,413.94
T07922,Tia,8/16/2024,736.29
T07923,Budi,12/21/2024,924.31
T07924,Eka,10/9/2024,581.9
T07925,Citra,5/2/2025,422.78
T07926,Dina,11/29/2024,550.65
T07927,Gina,3/20/2025,420.94
T07928,Tia,5/2/2025,683.91
T07929,Fahmi,10/27/2024,417.49
T07930,Tia,1/28/2025,269.33
T07931,Hani,11/4/2024,185.98
T07932,Gina,6/28/2024,633.5
T07933,Gina,6/21/2024,720.33
T07934,Dina,5/15/2024,821.33
T07935,Eka,8/8/2024,189.99
T07936,Dina,3/10/2025,406.26
T07937,Hani,12/10/2024,108.11
T07938,Eka,10/6/2024,339.05
T07939,Dina,3/21/2025,523.01
T07940,Dina,3/27/2025,328.74
T07941,Citra,1/23/2025,406.2
T07942,Gina,12/3/2024,404.28
T07943,Andi,8/30/2024,888.39
T07944,Fahmi,7/14/2024,862.79
T07945,Tia,9/19/2024,898.68
T07946,Ilham,8/26/2024,850.67
T07947,Fahmi,2/28/2025,842.7
T07948,Tia,12/15/2024,689.3
T07949,Tia,8/22/2024,225.61
T07950,Andi,1/14/2025,478.83
T07951,Ilham,4/1/2025,877.75
T07952,Andi,7/26/2024,518.32
T07953,Fahmi,12/16/2024,222.16
T07954,Andi,9/12/2024,386.8
T07955,Gina,4/26/2025,862.46
T07956,Budi,8/3/2024,223.59
T07957,Hani,10/12/2024,914.16
T07958,Gina,2/7/2025,792.27
T07959,Gina,12/1/2024,878.04
T07960,Andi,7/14/2024,124.26
T07961,Fahmi,7/14/2024,463.17
T07962,Eka,4/12/2025,646.52
T07963,Ilham,9/23/2024,741.67
T07964,Tia,4/6/2025,280.25
T07965,Dina,8/18/2024,884.85
T07966,Andi,8/8/2024,224.11
T07967,Budi,12/14/2024,117.89
T07968,Dina,12/26/2024,434.36
T07969,Fahmi,10/22/2024,505.47
T07970,Ilham,11/6/2024,951.57
T07971,Budi,11/10/2024,82.48
T07972,Andi,6/21/2024,988.61
T07973,Dina,1/15/2025,126.18
T07974,Tia,8/25/2024,976.29
T07975,Hani,3/15/2025,185.09
T07976,Ilham,1/1/2025,406.51
T07977,Budi,5/15/2024,489.23
T07978,Andi,8/9/2024,462.8
T07979,Ilham,7/14/2024,229.65
T07980,Andi,8/14/2024,724.81
T07981,Fahmi,1/8/2025,31.33
T07982,Eka,5/24/2024,472.93
T07983,Fahmi,6/7/2024,139.66
T07984,Gina,2/15/2025,179.67
T07985,Ilham,1/2/2025,826.07
T07986,Hani,7/28/2024,783.39
T07987,Dina,5/24/2024,189.4
T07988,Andi,8/12/2024,430.3
T07989,Citra,10/11/2024,492.54
T07990,Fahmi,6/29/2024,87.22
T07991,Budi,12/19/2024,230.65
T07992,Fahmi,8/8/2024,744.17
T07993,Budi,6/18/2024,203.43
T07994,Budi,5/28/2024,962.45
T07995,Tia,1/5/2025,246.26
T07996,Budi,8/31/2024,870.78
T07997,Citra,8/18/2024,270.99
T07998,Ilham,6/17/2024,534.8
T07999,Citra,4/17/2025,494.93
T08000,Tia,6/9/2024,817.1
T08001,Dina,6/19/2024,805.23
T08002,Gina,11/24/2024,336.52
T08003,Ilham,5/17/2024,41.04
T08004,Citra,4/12/2025,410.9
T08005,Budi,11/21/2024,860.03
T08006,Budi,2/5/2025,353.09
T08007,Fahmi,5/15/2024,645.09
T08008,Tia,9/3/2024,11.83
T08009,Hani,10/14/2024,469.87
T08010,Fahmi,5/10/2024,329.04
T08011,Tia,6/24/2024,260.76
T08012,Hani,8/24/2024,748.01
T08013,Fahmi,3/7/2025,640.54
T08014,Eka,10/6/2024,528.53
T08015,Tia,10/18/2024,134.24
T08016,Dina,4/2/2025,413.51
T08017,Citra,7/11/2024,608.52
T08018,Ilham,2/14/2025,100.04
T08019,Gina,9/16/2024,324.67
T08020,Andi,10/17/2024,707.57
T08021,Tia,9/23/2024,835.46
T08022,Citra,9/13/2024,585.63
T08023,Eka,4/3/2025,279.93
T08024,Citra,4/6/2025,957.14
T08025,Budi,6/28/2024,584.38
T08026,Budi,5/28/2024,226.62
T08027,Andi,3/14/2025,19.95
T08028,Citra,2/8/2025,283.63
T08029,Tia,3/30/2025,113.7
T08030,Andi,2/6/2025,75.07
T08031,Gina,7/21/2024,717.13
T08032,Citra,9/24/2024,73.07
T08033,Ilham,11/5/2024,915.16
T08034,Ilham,4/2/2025,911.11
T08035,Gina,5/15/2024,316.84
T08036,Gina,8/1/2024,727.73
T08037,Eka,10/24/2024,377.77
T08038,Eka,8/14/2024,616.94
T08039,Gina,5/11/2024,503.15
T08040,Gina,8/15/2024,613.63
T08041,Fahmi,3/27/2025,919.37
T08042,Ilham,11/7/2024,46.34
T08043,Fahmi,8/16/2024,761.77
T08044,Hani,4/14/2025,339.27
T08045,Gina,9/11/2024,703.22
T08046,Citra,2/3/2025,518.44
T08047,Budi,4/5/2025,879.73
T08048,Andi,3/3/2025,488.34
T08049,Tia,7/2/2024,177.48
T08050,Andi,11/3/2024,709.6
T08051,Eka,5/6/2024,505.42
T08052,Dina,2/22/2025,789.48
T08053,Eka,7/3/2024,280.15
T08054,Eka,1/6/2025,647.2
T08055,Andi,5/11/2024,577.58
T08056,Tia,11/27/2024,974.88
T08057,Eka,4/26/2025,597.56
T08058,Dina,3/12/2025,297.31
T08059,Hani,6/11/2024,895.22
T08060,Gina,6/24/2024,533.72
T08061,Dina,9/4/2024,542.38
T08062,Citra,12/1/2024,854.84
T08063,Citra,2/5/2025,117.59
T08064,Tia,3/16/2025,184.83
T08065,Eka,10/23/2024,373.58
T08066,Eka,9/2/2024,347.76
T08067,Dina,9/23/2024,84.56
T08068,Dina,6/10/2024,97.65
T08069,Hani,11/15/2024,442.16
T08070,Citra,8/2/2024,648.96
T08071,Hani,8/30/2024,350.39
T08072,Gina,7/23/2024,692.12
T08073,Eka,3/5/2025,193.49
T08074,Gina,7/12/2024,836.76
T08075,Citra,5/22/2024,30.99
T08076,Fahmi,5/5/2025,325.3
T08077,Budi,1/1/2025,752.15
T08078,Andi,2/8/2025,18.39
T08079,Eka,4/17/2025,154.08
T08080,Citra,9/15/2024,791.22
T08081,Eka,8/9/2024,658.84
T08082,Ilham,3/30/2025,730.81
T08083,Budi,10/1/2024,51.09
T08084,Eka,3/1/2025,284.13
T08085,Hani,6/25/2024,512.69
T08086,Gina,10/16/2024,152.74
T08087,Ilham,1/26/2025,553.22
T08088,Citra,10/7/2024,987.83
T08089,Ilham,3/25/2025,828.92
T08090,Fahmi,12/5/2024,260.6
T08091,Eka,2/14/2025,179.19
T08092,Fahmi,12/17/2024,736.4
T08093,Ilham,9/25/2024,856.66
T08094,Dina,7/1/2024,963.69
T08095,Dina,8/7/2024,827.91
T08096,Andi,12/20/2024,251.66
T08097,Citra,10/4/2024,85.84
T08098,Ilham,9/23/2024,401.74
T08099,Eka,9/2/2024,398.1
T08100,Budi,1/28/2025,517.35
T08101,Hani,3/4/2025,956.04
T08102,Fahmi,10/11/2024,635.19
T08103,Hani,4/8/2025,349.27
T08104,Fahmi,8/13/2024,720.6
T08105,Gina,5/30/2024,176.69
T08106,Ilham,10/6/2024,132.89
T08107,Tia,7/15/2024,940.39
T08108,Citra,4/1/2025,354.84
T08109,Fahmi,12/19/2024,238.32
T08110,Hani,3/30/2025,448.06
T08111,Budi,11/11/2024,618.96
T08112,Hani,12/4/2024,135.53
T08113,Tia,11/19/2024,519.35
T08114,Tia,2/27/2025,215.43
T08115,Citra,4/13/2025,887.46
T08116,Fahmi,4/17/2025,147.44
T08117,Gina,7/24/2024,768.3
T08118,Dina,11/29/2024,360.57
T08119,Andi,5/12/2024,563.82
T08120,Fahmi,6/30/2024,816.34
T08121,Gina,6/30/2024,418.66
T08122,Eka,6/30/2024,835.23
T08123,Ilham,7/20/2024,914.16
T08124,Andi,10/24/2024,82.02
T08125,Fahmi,8/28/2024,756.5
T08126,Gina,5/29/2024,170.86
T08127,Andi,6/1/2024,391.97
T08128,Andi,12/1/2024,67.32
T08129,Tia,9/25/2024,131.99
T08130,Hani,10/21/2024,359.94
T08131,Hani,5/22/2024,709.76
T08132,Tia,5/12/2024,581.27
T08133,Eka,4/13/2025,860.14
T08134,Hani,12/29/2024,223.39
T08135,Citra,2/25/2025,714.99
T08136,Ilham,8/14/2024,497.53
T08137,Budi,7/30/2024,406.9
T08138,Eka,7/13/2024,41.43
T08139,Dina,11/24/2024,803.94
T08140,Hani,7/9/2024,378.61
T08141,Tia,5/18/2024,535.49
T08142,Eka,10/21/2024,319.39
T08143,Tia,3/26/2025,412.54
T08144,Tia,11/4/2024,895.65
T08145,Andi,5/14/2024,539.58
T08146,Dina,10/5/2024,39.39
T08147,Budi,11/2/2024,966.07
T08148,Hani,1/23/2025,198.63
T08149,Gina,8/22/2024,726.81
T08150,Andi,8/18/2024,268.85
T08151,Ilham,4/7/2025,173.68
T08152,Citra,1/4/2025,259.72
T08153,Andi,7/29/2024,140.44
T08154,Fahmi,4/27/2025,904.76
T08155,Gina,3/25/2025,744.29
T08156,Fahmi,4/25/2025,191.93
T08157,Citra,9/13/2024,559.55
T08158,Andi,1/17/2025,209.48
T08159,Gina,7/4/2024,145.37
T08160,Andi,6/24/2024,604.2
T08161,Tia,7/27/2024,584.96
T08162,Andi,3/7/2025,607.96
T08163,Dina,4/23/2025,13.38
T08164,Dina,6/26/2024,584.65
T08165,Budi,6/3/2024,586.94
T08166,Ilham,6/1/2024,657.37
T08167,Fahmi,8/19/2024,626.03
T08168,Fahmi,11/8/2024,400.63
T08169,Citra,5/15/2024,595.63
T08170,Eka,3/31/2025,150.62
T08171,Tia,8/29/2024,338.46
T08172,Gina,8/14/2024,524.18
T08173,Andi,4/17/2025,920.31
T08174,Andi,9/21/2024,673.82
T08175,Dina,7/17/2024,213.39
T08176,Andi,6/21/2024,257.7
T08177,Budi,6/13/2024,629.87
T08178,Tia,11/11/2024,729.57
T08179,Fahmi,1/10/2025,646.16
T08180,Fahmi,10/16/2024,300.86
T08181,Tia,12/1/2024,823.74
T08182,Ilham,8/14/2024,300.05
T08183,Tia,9/20/2024,291.19
T08184,Gina,6/15/2024,274.54
T08185,Gina,10/5/2024,86.84
T08186,Hani,6/27/2024,249.45
T08187,Fahmi,12/11/2024,320.38
T08188,Hani,1/19/2025,832.03
T08189,Eka,2/4/2025,602.81
T08190,Hani,11/30/2024,76.88
T08191,Fahmi,3/29/2025,779.6
T08192,Hani,7/22/2024,133.88
T08193,Eka,12/7/2024,431.05
T08194,Dina,7/3/2024,993.03
T08195,Hani,8/13/2024,506.99
T08196,Eka,3/16/2025,76.77
T08197,Citra,12/7/2024,689.9
T08198,Fahmi,4/7/2025,895.36
T08199,Tia,9/1/2024,177.02
T08200,Andi,7/11/2024,932.95
T08201,Hani,7/26/2024,339.24
T08202,Budi,7/25/2024,363.51
T08203,Hani,1/1/2025,496.13
T08204,Fahmi,12/15/2024,302.41
T08205,Gina,10/24/2024,459.55
T08206,Gina,10/18/2024,660.67
T08207,Fahmi,2/19/2025,334.21
T08208,Hani,5/17/2024,111.28
T08209,Citra,2/14/2025,76.09
T08210,Citra,8/4/2024,108.44
T08211,Eka,8/14/2024,806.01
T08212,Andi,12/1/2024,252.44
T08213,Dina,3/5/2025,96.05
T08214,Ilham,8/19/2024,70.72
T08215,Fahmi,6/9/2024,128.15
T08216,Budi,3/13/2025,653.09
T08217,Ilham,12/20/2024,194.96
T08218,Budi,11/8/2024,331.25
T08219,Gina,5/6/2024,628.38
T08220,Hani,3/12/2025,728.22
T08221,Gina,4/22/2025,392.15
T08222,Citra,2/14/2025,19.4
T08223,Budi,11/13/2024,574.85
T08224,Tia,6/7/2024,988.73
T08225,Budi,7/5/2024,341.38
T08226,Eka,6/18/2024,644.3
T08227,Ilham,8/20/2024,71.58
T08228,Eka,8/11/2024,445.52
T08229,Andi,4/28/2025,492.74
T08230,Eka,10/31/2024,280.75
T08231,Budi,3/2/2025,659.23
T08232,Budi,5/4/2025,863.76
T08233,Ilham,4/22/2025,37.41
T08234,Tia,3/15/2025,558.0
T08235,Citra,8/11/2024,584.13
T08236,Hani,4/19/2025,928.71
T08237,Andi,6/21/2024,715.23
T08238,Gina,8/16/2024,881.1
T08239,Hani,11/28/2024,520.69
T08240,Eka,6/24/2024,259.46
T08241,Citra,10/26/2024,612.01
T08242,Andi,11/8/2024,409.46
T08243,Ilham,3/9/2025,831.02
T08244,Eka,3/31/2025,73.89
T08245,Hani,7/4/2024,495.86
T08246,Dina,8/16/2024,519.4
T08247,Hani,12/7/2024,771.06
T08248,Gina,10/6/2024,461.4
T08249,Fahmi,2/10/2025,735.65
T08250,Hani,5/12/2024,628.89
T08251,Budi,4/30/2025,615.28
T08252,Tia,10/12/2024,387.31
T08253,Tia,12/15/2024,261.96
T08254,Andi,4/23/2025,435.81
T08255,Hani,6/4/2024,875.0
T08256,Andi,6/30/2024,529.93
T08257,Citra,4/18/2025,57.26
T08258,Andi,10/28/2024,507.48
T08259,Hani,12/1/2024,369.73
T08260,Hani,3/2/2025,279.38
T08261,Dina,11/12/2024,126.73
T08262,Hani,12/30/2024,435.77
T08263,Hani,11/11/2024,542.53
T08264,Gina,5/5/2025,669.72
T08265,Tia,4/10/2025,936.58
T08266,Tia,10/25/2024,947.43
T08267,Tia,7/8/2024,479.66
T08268,Dina,5/17/2024,642.08
T08269,Fahmi,6/30/2024,783.24
T08270,Eka,12/17/2024,63.97
T08271,Gina,11/19/2024,590.5
T08272,Budi,12/30/2024,89.08
T08273,Fahmi,4/14/2025,362.35
T08274,Hani,4/20/2025,678.6
T08275,Tia,2/12/2025,777.72
T08276,Ilham,9/14/2024,59.61
T08277,Budi,12/26/2024,840.54
T08278,Eka,10/10/2024,446.9
T08279,Gina,2/7/2025,47.95
T08280,Gina,9/29/2024,951.7
T08281,Eka,10/24/2024,581.35
T08282,Andi,11/21/2024,427.61
T08283,Hani,10/26/2024,689.63
T08284,Citra,1/28/2025,46.64
T08285,Ilham,10/19/2024,649.59
T08286,Fahmi,7/16/2024,298.54
T08287,Hani,8/20/2024,182.35
T08288,Eka,6/14/2024,34.21
T08289,Eka,2/12/2025,864.96
T08290,Gina,5/29/2024,835.68
T08291,Dina,8/21/2024,750.89
T08292,Budi,3/23/2025,341.68
T08293,Tia,7/18/2024,477.79
T08294,Citra,4/20/2025,966.74
T08295,Gina,8/15/2024,321.57
T08296,Fahmi,10/23/2024,749.21
T08297,Andi,9/9/2024,55.06
T08298,Ilham,1/27/2025,283.24
T08299,Citra,8/18/2024,691.36
T08300,Tia,3/17/2025,840.74
T08301,Tia,6/22/2024,192.91
T08302,Hani,1/19/2025,51.94
T08303,Hani,8/23/2024,892.86
T08304,Tia,2/22/2025,289.76
T08305,Fahmi,11/1/2024,639.07
T08306,Ilham,8/19/2024,62.61
T08307,Andi,12/30/2024,247.48
T08308,Budi,5/19/2024,384.98
T08309,Tia,3/29/2025,164.56
T08310,Fahmi,5/18/2024,510.55
T08311,Dina,7/21/2024,519.35
T08312,Dina,5/14/2024,82.87
T08313,Dina,10/24/2024,918.62
T08314,Hani,7/15/2024,939.7
T08315,Tia,9/17/2024,115.43
T08316,Gina,12/31/2024,759.99
T08317,Eka,8/21/2024,617.55
T08318,Budi,11/8/2024,228.84
T08319,Ilham,4/1/2025,78.88
T08320,Dina,8/27/2024,35.11
T08321,Gina,8/18/2024,711.56
T08322,Dina,6/28/2024,130.73
T08323,Andi,5/8/2024,327.79
T08324,Eka,10/29/2024,702.46
T08325,Hani,6/24/2024,777.64
T08326,Fahmi,12/20/2024,25.15
T08327,Dina,10/10/2024,757.41
T08328,Dina,9/24/2024,553.45
T08329,Budi,12/30/2024,25.69
T08330,Tia,2/20/2025,598.54
T08331,Gina,9/29/2024,778.58
T08332,Budi,3/22/2025,267.42
T08333,Eka,9/22/2024,450.98
T08334,Eka,12/14/2024,602.75
T08335,Ilham,11/24/2024,108.69
T08336,Ilham,10/15/2024,696.21
T08337,Gina,5/4/2025,751.65
T08338,Hani,7/8/2024,190.54
T08339,Citra,10/9/2024,537.11
T08340,Gina,7/24/2024,108.99
T08341,Gina,10/5/2024,401.34
T08342,Citra,9/4/2024,36.58
T08343,Andi,2/20/2025,210.05
T08344,Tia,5/27/2024,98.28
T08345,Citra,8/5/2024,560.33
T08346,Citra,1/4/2025,298.46
T08347,Citra,5/10/2024,310.2
T08348,Hani,3/8/2025,412.5
T08349,Tia,5/29/2024,16.7
T08350,Citra,11/7/2024,409.32
T08351,Eka,4/7/2025,550.51
T08352,Ilham,12/21/2024,517.02
T08353,Tia,2/14/2025,666.12
T08354,Fahmi,3/26/2025,465.02
T08355,Hani,8/9/2024,198.79
T08356,Citra,12/15/2024,160.12
T08357,Tia,1/31/2025,489.4
T08358,Ilham,7/5/2024,801.37
T08359,Citra,3/6/2025,880.78
T08360,Fahmi,2/6/2025,270.2
T08361,Andi,12/22/2024,609.9
T08362,Citra,10/29/2024,407.1
T08363,Gina,10/15/2024,164.62
T08364,Hani,10/15/2024,291.58
T08365,Dina,4/10/2025,393.34
T08366,Budi,2/27/2025,653.28
T08367,Ilham,11/2/2024,633.89
T08368,Andi,12/16/2024,597.91
T08369,Gina,8/27/2024,614.6
T08370,Tia,6/28/2024,723.58
T08371,Andi,11/6/2024,879.67
T08372,Hani,8/9/2024,420.98
T08373,Andi,12/2/2024,253.79
T08374,Budi,7/1/2024,776.57
T08375,Fahmi,11/9/2024,748.17
T08376,Gina,1/29/2025,721.84
T08377,Budi,1/19/2025,891.53
T08378,Budi,11/7/2024,426.9
T08379,Budi,7/16/2024,165.83
T08380,Gina,2/10/2025,398.47
T08381,Gina,7/24/2024,129.57
T08382,Andi,10/23/2024,633.17
T08383,Citra,6/13/2024,595.12
T08384,Fahmi,7/1/2024,456.84
T08385,Citra,9/10/2024,188.72
T08386,Fahmi,10/30/2024,966.99
T08387,Gina,2/2/2025,667.06
T08388,Dina,10/30/2024,231.26
T08389,Eka,10/7/2024,569.07
T08390,Andi,7/17/2024,623.91
T08391,Gina,7/10/2024,950.91
T08392,Eka,2/20/2025,386.58
T08393,Gina,9/14/2024,755.79
T08394,Hani,2/10/2025,586.13
T08395,Fahmi,12/8/2024,784.97
T08396,Tia,3/18/2025,781.28
T08397,Citra,11/14/2024,652.75
T08398,Fahmi,6/8/2024,46.37
T08399,Fahmi,8/11/2024,866.33
T08400,Andi,11/25/2024,618.48
T08401,Tia,3/11/2025,894.49
T08402,Dina,3/28/2025,385.03
T08403,Citra,2/7/2025,427.05
T08404,Citra,7/1/2024,831.73
T08405,Dina,11/13/2024,417.24
T08406,Tia,6/2/2024,611.88
T08407,Andi,7/11/2024,306.55
T08408,Andi,1/7/2025,60.67
T08409,Fahmi,1/9/2025,949.54
T08410,Tia,6/13/2024,302.0
T08411,Gina,10/2/2024,527.08
T08412,Fahmi,5/15/2024,59.04
T08413,Fahmi,6/13/2024,225.61
T08414,Fahmi,6/15/2024,590.99
T08415,Gina,5/20/2024,17.42
T08416,Tia,10/13/2024,418.03
T08417,Andi,10/18/2024,762.41
T08418,Andi,6/21/2024,802.62
T08419,Budi,10/24/2024,847.07
T08420,Gina,5/14/2024,130.18
