Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000008418,3/10/2022 13:26,Cynthia Smith,"['Spinach', 'Cleaning Spray', 'Apple']",8,68.65,Mobile Payment,Chicago,Convenience Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000008419,10/22/2021 6:51,Thomas Clark,"['Mayonnaise', 'Toothpaste']",5,87.8,Mobile Payment,Seattle,Specialty Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000008420,5/10/2024 11:48,Becky Franklin,"['Cheese', 'Cleaning Rags', 'Air Freshener', 'Dustpan']",9,38.79,Credit Card,Chicago,Department Store,FALSE,Student,Spring,Discount on Selected Items
1000008421,4/14/2023 10:55,Sarah Braun,"['Toothpaste', 'Coffee', 'BBQ Sauce', 'Soap']",2,56.73,Debit Card,Atlanta,Department Store,TRUE,Teenager,Fall,None
1000008422,11/6/2023 12:45,Deborah Lee,"['Dishware', 'Toilet Paper']",1,88.67,Credit Card,Houston,Warehouse Club,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000008423,2/22/2023 19:12,Jeffrey Anderson,"['Mayonnaise', 'Canned Soup', 'Vinegar', 'Salmon', 'Ice Cream']",8,87.65,Debit Card,San Francisco,Specialty Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000008424,5/11/2024 9:51,Benjamin Smith,['Toothpaste'],3,43.42,Credit Card,Boston,Warehouse Club,TRUE,Teenager,Winter,None
1000008425,7/18/2021 7:35,Cassie Robinson,"['Hand Sanitizer', 'Cereal', 'Rice']",9,8.64,Debit Card,Boston,Convenience Store,TRUE,Teenager,Summer,Discount on Selected Items
1000008426,9/20/2022 7:47,Daniel Wise,"['Pickles', 'Trash Cans', 'Toothbrush', 'Canned Soup', 'Banana']",2,47.24,Cash,Houston,Specialty Store,FALSE,Senior Citizen,Summer,None
1000008427,7/4/2020 21:52,Regina Gutierrez,"['Trash Bags', 'Ketchup', 'Toothpaste']",8,12.15,Credit Card,Boston,Pharmacy,TRUE,Professional,Spring,Discount on Selected Items
1000008428,1/26/2022 4:32,Deanna Hunt,"['Garden Hose', 'Hair Gel', 'Chicken']",3,38.18,Credit Card,Atlanta,Specialty Store,FALSE,Retiree,Winter,None
1000008429,5/7/2020 13:38,Stephanie Mccoy,"['Hand Sanitizer', 'Toothpaste', 'Cleaning Rags', 'Cereal']",2,51.06,Cash,Houston,Supermarket,TRUE,Retiree,Summer,Discount on Selected Items
1000008430,6/28/2023 14:45,Candice Jenkins,"['Jam', 'Soda', 'Soda', 'Toothpaste']",5,42.69,Cash,Seattle,Supermarket,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000008431,10/23/2020 2:01,Kristin Hernandez,"['BBQ Sauce', 'Spinach', 'Toothpaste', 'Deodorant']",10,62.46,Credit Card,Boston,Convenience Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000008432,4/17/2020 7:41,Stephanie Arnold,['Canned Soup'],6,98.54,Mobile Payment,Houston,Pharmacy,TRUE,Student,Spring,Discount on Selected Items
1000008433,5/22/2020 12:34,Robert Valencia,"['BBQ Sauce', 'Trash Cans', 'Razors', 'Diapers', 'Pancake Mix']",2,58.1,Debit Card,Los Angeles,Department Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000008434,2/27/2023 6:02,Patrick Santos,"['Lawn Mower', 'Hand Sanitizer', 'Shrimp']",4,66.99,Mobile Payment,Seattle,Department Store,TRUE,Student,Spring,Discount on Selected Items
1000008435,2/18/2024 17:21,David Harrison,['Light Bulbs'],2,20.96,Debit Card,Miami,Pharmacy,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000008436,5/27/2022 20:37,Angela Santana,"['Hair Gel', 'Razors']",7,60.66,Credit Card,Seattle,Pharmacy,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000008437,5/16/2023 12:06,Sharon Martinez,"['Pasta', 'Ice Cream']",6,33.44,Cash,New York,Supermarket,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000008438,6/15/2021 7:12,Gregory Melton,"['Power Strips', 'Cereal']",2,60.13,Debit Card,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000008439,1/19/2024 8:27,Emily Harris,"['Pasta', 'Spinach']",8,22.42,Debit Card,Atlanta,Supermarket,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000008440,12/31/2021 6:14,Shannon Wells,"['Laundry Detergent', 'Bath Towels', 'Carrots', 'Vacuum Cleaner']",4,55.26,Mobile Payment,Miami,Supermarket,TRUE,Retiree,Fall,None
1000008441,3/3/2023 17:12,Austin Flores,['Toothbrush'],3,88.45,Debit Card,Los Angeles,Specialty Store,FALSE,Student,Fall,None
1000008442,2/18/2022 6:19,Phillip Mayer MD,"['Pancake Mix', 'Shaving Cream', 'Insect Repellent', 'Ketchup']",1,73.17,Debit Card,Houston,Supermarket,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000008443,5/18/2024 19:29,Abigail Villarreal,"['Tuna', 'Toothbrush', 'Orange']",5,6.22,Mobile Payment,Atlanta,Department Store,TRUE,Retiree,Spring,Discount on Selected Items
1000008444,6/2/2023 14:08,Kenneth Adams,"['Water', 'Carrots']",9,62.19,Cash,New York,Convenience Store,FALSE,Middle-Aged,Spring,None
1000008445,8/22/2020 13:44,Kyle Crawford,"['Iron', 'Tissues']",2,32.57,Debit Card,Atlanta,Department Store,FALSE,Professional,Fall,None
1000008446,3/15/2023 19:22,Jeremiah Poole,['Onions'],5,17.35,Debit Card,New York,Convenience Store,TRUE,Professional,Summer,Discount on Selected Items
1000008447,12/29/2021 11:38,Sherri Lee,['Toothpaste'],1,72.65,Mobile Payment,New York,Warehouse Club,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000008448,12/10/2021 11:18,Jenna Bush,"['Coffee', 'Toothbrush', 'Ketchup', 'Mustard']",7,85.29,Mobile Payment,Chicago,Supermarket,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000008449,9/17/2021 18:51,Mark Cox,"['Toothbrush', 'Diapers', 'Garden Hose']",8,63.83,Debit Card,Chicago,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
1000008450,8/30/2023 20:41,Adrian Cook,"['Carrots', 'Extension Cords', 'Soda', 'Milk', 'Beef']",3,6.07,Debit Card,San Francisco,Convenience Store,TRUE,Teenager,Winter,Discount on Selected Items
1000008451,7/23/2022 20:11,Ronald Brown,"['Baby Wipes', 'Toilet Paper']",1,58.4,Cash,San Francisco,Warehouse Club,TRUE,Teenager,Fall,None
1000008452,5/8/2024 20:02,Ricky Park,"['Toothbrush', 'Tomatoes']",10,9.59,Cash,Atlanta,Department Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000008453,8/9/2023 22:00,Maria Kline,"['Baby Wipes', 'Orange', 'Syrup']",3,79.04,Cash,Houston,Supermarket,TRUE,Retiree,Winter,Discount on Selected Items
1000008454,10/6/2022 1:53,Chase Johnson MD,['Paper Towels'],6,91.09,Credit Card,Atlanta,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000008455,3/6/2020 23:13,Richard Johnson,"['Syrup', 'Sponges', 'Hair Gel', 'Bath Towels']",1,20.6,Mobile Payment,Seattle,Specialty Store,TRUE,Young Adult,Summer,None
1000008456,10/3/2022 15:55,Nicole Peters,"['Razors', 'Syrup']",6,64.83,Credit Card,Miami,Warehouse Club,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000008457,2/16/2022 8:56,Dennis Smith,"['Milk', 'Rice']",5,25.05,Cash,New York,Specialty Store,FALSE,Professional,Summer,None
1000008458,10/14/2021 17:11,John Fleming,"['Laundry Detergent', 'Iron', 'Banana']",5,34.42,Cash,Seattle,Supermarket,FALSE,Homemaker,Summer,Discount on Selected Items
1000008459,9/11/2022 18:09,Jennifer Riley,"['Razors', 'Banana']",9,85.91,Mobile Payment,Dallas,Specialty Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000008460,6/12/2023 14:43,Mrs. Jill Marquez,['Toothpaste'],3,52.33,Debit Card,Miami,Pharmacy,FALSE,Retiree,Summer,Discount on Selected Items
1000008461,3/9/2020 23:39,Lisa Bernard,"['Beef', 'Salmon', 'Iron', 'Canned Soup']",9,24.8,Cash,Atlanta,Department Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000008462,5/8/2024 2:41,Shannon Kline,['Mustard'],7,57.96,Cash,Houston,Pharmacy,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000008463,6/4/2021 9:13,Nicole Hudson,"['Extension Cords', 'Chicken', 'Ice Cream', 'Mayonnaise']",3,66.6,Mobile Payment,Chicago,Warehouse Club,TRUE,Student,Summer,BOGO (Buy One Get One)
1000008464,4/24/2023 0:35,Jennifer Wood,"['Razors', 'Ironing Board', 'Hand Sanitizer', 'Spinach']",10,40.42,Mobile Payment,New York,Specialty Store,TRUE,Retiree,Summer,None
1000008465,11/30/2023 10:11,Dennis Krause,['Ice Cream'],10,48.68,Mobile Payment,Houston,Warehouse Club,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000008466,8/31/2020 23:47,Jennifer Ashley,"['Chicken', 'Pickles', 'Soda']",2,91.72,Debit Card,Atlanta,Pharmacy,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000008467,11/13/2020 14:03,Anthony Smith,"['Water', 'Tea']",2,62.22,Mobile Payment,Miami,Warehouse Club,TRUE,Teenager,Fall,Discount on Selected Items
1000008468,7/7/2020 3:28,Calvin Buck,"['Cereal', 'Orange', 'Salmon']",9,27.1,Mobile Payment,Los Angeles,Supermarket,TRUE,Professional,Spring,None
1000008469,4/28/2024 10:47,Tammy Jackson,"['Chips', 'Canned Soup', 'Vacuum Cleaner', 'Carrots', 'Feminine Hygiene Products']",1,37.74,Mobile Payment,Boston,Supermarket,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000008470,8/23/2021 23:43,Michael Chapman,"['BBQ Sauce', 'Shower Gel', 'Mayonnaise', 'Milk']",3,21.58,Mobile Payment,Chicago,Supermarket,TRUE,Homemaker,Fall,Discount on Selected Items
1000008471,1/29/2022 21:11,Daniel Branch,"['Ice Cream', 'Mustard', 'Chips']",9,18.69,Debit Card,Miami,Supermarket,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000008472,10/5/2021 17:03,Kristopher Alexander,"['Dustpan', 'Canned Soup', 'Tissues', 'Toothbrush', 'Milk']",6,66.83,Mobile Payment,Houston,Convenience Store,TRUE,Student,Spring,None
1000008473,8/25/2022 8:28,Ashley Schultz,"['Garden Hose', 'Bread', 'Diapers', 'Vacuum Cleaner', 'Air Freshener']",10,73.38,Cash,Seattle,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000008474,1/2/2020 19:04,Laura Waters,"['Hand Sanitizer', 'Peanut Butter', 'Soap', 'Canned Soup']",4,95.59,Credit Card,Atlanta,Convenience Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000008475,12/1/2021 14:26,Vickie Kennedy,"['Canned Soup', 'Canned Soup']",8,91.94,Debit Card,Los Angeles,Pharmacy,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000008476,4/15/2020 7:40,Christopher Marshall,"['Ketchup', 'Eggs', 'Plant Fertilizer', 'Eggs']",10,31.06,Debit Card,Atlanta,Convenience Store,TRUE,Middle-Aged,Summer,None
1000008477,5/25/2021 5:58,Karen Shannon,"['Mayonnaise', 'Trash Cans', 'Banana', 'Tissues', 'Shampoo']",1,24.36,Credit Card,Los Angeles,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000008478,9/28/2021 8:10,Karen Parrish,['Hair Gel'],4,36.39,Mobile Payment,Atlanta,Warehouse Club,FALSE,Student,Fall,Discount on Selected Items
1000008479,8/4/2020 7:59,Alexandra Garcia,"['Power Strips', 'Mop', 'Tissues']",10,59.1,Cash,Houston,Pharmacy,TRUE,Homemaker,Spring,Discount on Selected Items
1000008480,1/27/2022 7:57,David Oconnor,"['Feminine Hygiene Products', 'Pasta', 'Bread', 'Ketchup']",7,9.39,Cash,Chicago,Convenience Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000008481,7/18/2020 12:40,Anthony Johnson,"['Milk', 'Bath Towels', 'BBQ Sauce', 'Toothbrush']",8,46.17,Cash,New York,Warehouse Club,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000008482,10/6/2022 13:11,Scott Contreras,"['Cereal', 'Carrots']",4,22.14,Cash,Houston,Specialty Store,TRUE,Professional,Spring,Discount on Selected Items
1000008483,6/29/2021 14:00,Angela Wang,"['Tomatoes', 'Feminine Hygiene Products', 'Tea', 'Toothbrush', 'Chicken']",10,57.35,Mobile Payment,Dallas,Supermarket,FALSE,Homemaker,Fall,Discount on Selected Items
1000008484,12/9/2020 12:15,Ashley Hurley,"['Canned Soup', 'Cleaning Spray', 'Trash Bags']",3,29.5,Credit Card,Houston,Pharmacy,TRUE,Student,Fall,BOGO (Buy One Get One)
1000008485,7/16/2021 2:49,Joshua George,"['Honey', 'Eggs', 'Water', 'Onions']",4,38.97,Debit Card,Miami,Warehouse Club,TRUE,Homemaker,Spring,Discount on Selected Items
1000008486,6/30/2021 12:35,Jenna Anderson,['Milk'],3,87.73,Mobile Payment,Chicago,Specialty Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000008487,10/15/2020 2:11,Kayla Elliott,"['Power Strips', 'Paper Towels', 'Coffee']",7,80.76,Debit Card,New York,Pharmacy,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000008488,2/6/2021 21:56,Robert Flores,['Yogurt'],3,69.05,Credit Card,Atlanta,Convenience Store,FALSE,Young Adult,Winter,Discount on Selected Items
1000008489,4/20/2022 11:13,Cynthia Lopez,"['BBQ Sauce', 'Broom', 'Yogurt']",5,87.1,Debit Card,Houston,Pharmacy,FALSE,Young Adult,Fall,None
1000008490,8/26/2020 9:07,Sarah Fitzgerald,['Baby Wipes'],4,35.55,Credit Card,Miami,Specialty Store,TRUE,Student,Summer,BOGO (Buy One Get One)
1000008491,4/5/2024 5:36,Lawrence Smith,"['Bread', 'Potatoes', 'Insect Repellent', 'BBQ Sauce']",2,14.85,Credit Card,Dallas,Department Store,FALSE,Teenager,Summer,None
1000008492,1/5/2021 15:42,Laurie Webb,"['Dish Soap', 'Olive Oil', 'Shrimp', 'Hair Gel']",7,75.18,Mobile Payment,Seattle,Warehouse Club,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000008493,10/11/2022 10:09,Laurie Wells,"['Pancake Mix', 'Paper Towels', 'Garden Hose', 'Extension Cords', 'Beef']",10,95.53,Mobile Payment,San Francisco,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000008494,2/9/2023 2:41,Meagan Cox,"['Iron', 'Plant Fertilizer']",4,52.9,Credit Card,New York,Pharmacy,FALSE,Retiree,Fall,None
1000008495,3/29/2022 20:44,Jessica Jones,"['Banana', 'Deodorant', 'Banana']",5,44.56,Credit Card,Seattle,Convenience Store,FALSE,Retiree,Spring,Discount on Selected Items
1000008496,1/21/2023 12:22,Kari Ramirez,['Olive Oil'],2,32.9,Cash,Boston,Supermarket,TRUE,Homemaker,Fall,Discount on Selected Items
1000008497,12/22/2023 18:50,Jordan Lyons,"['Baby Wipes', 'Jam', 'Trash Cans', 'Toothbrush', 'Beef']",7,60.87,Mobile Payment,New York,Specialty Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000008498,10/28/2022 0:50,Bobby Perez MD,"['Light Bulbs', 'Trash Bags']",5,6.84,Mobile Payment,San Francisco,Warehouse Club,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000008499,11/6/2020 23:53,Lauren Lamb,['Light Bulbs'],8,62.36,Cash,Chicago,Supermarket,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000008500,6/28/2020 12:17,James Morris,"['Dish Soap', 'Chips', 'Paper Towels', 'Toilet Paper']",3,37.41,Cash,Los Angeles,Supermarket,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000008501,8/30/2023 4:54,William Keith,"['Tea', 'Pickles', 'Banana', 'Toothpaste']",9,7.42,Mobile Payment,Atlanta,Supermarket,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000008502,3/6/2024 6:23,Thomas Lopez,"['Cheese', 'Spinach', 'Plant Fertilizer']",1,92.07,Credit Card,Dallas,Warehouse Club,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000008503,7/16/2020 3:23,Michael Vasquez,"['Bath Towels', 'Syrup']",6,10.72,Cash,Los Angeles,Supermarket,TRUE,Young Adult,Winter,Discount on Selected Items
1000008504,7/25/2020 1:27,Eric Neal,"['Bread', 'Pasta', 'Ironing Board', 'Tuna']",1,95.33,Debit Card,Boston,Department Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000008505,9/16/2021 14:12,Brenda Jones,"['Deodorant', 'Feminine Hygiene Products']",2,28.9,Debit Card,Chicago,Convenience Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000008506,4/11/2021 8:07,Brandy Dixon,"['Honey', 'Tomatoes', 'Orange']",8,30.73,Mobile Payment,New York,Pharmacy,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000008507,12/4/2023 21:01,Carol Richardson,"['Insect Repellent', 'Olive Oil', 'Mustard', 'Coffee', 'Diapers']",4,6.76,Mobile Payment,Los Angeles,Supermarket,FALSE,Young Adult,Spring,Discount on Selected Items
1000008508,7/11/2021 23:00,Francisco Newton,"['Spinach', 'Deodorant']",3,99.98,Debit Card,Atlanta,Specialty Store,TRUE,Retiree,Winter,Discount on Selected Items
1000008509,5/17/2022 5:16,Mr. Ronald Cole,['Plant Fertilizer'],1,69.56,Credit Card,Houston,Specialty Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000008510,2/2/2024 5:29,Sarah Lopez,"['Shampoo', 'Soap', 'Vinegar', 'Lawn Mower']",4,40.49,Credit Card,Dallas,Department Store,TRUE,Young Adult,Winter,None
1000008511,1/28/2022 4:21,Jack Richard,"['Eggs', 'Coffee']",1,24,Mobile Payment,San Francisco,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000008512,2/27/2022 13:23,Brittany Chandler,['Air Freshener'],8,57.52,Credit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000008513,2/9/2021 18:58,Carmen Bender,['Shower Gel'],3,91.06,Debit Card,Miami,Supermarket,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000008514,4/29/2020 11:34,John Mendez,"['Dustpan', 'Shaving Cream']",6,17.88,Debit Card,Seattle,Supermarket,TRUE,Teenager,Spring,None
1000008515,7/24/2022 12:11,Jacqueline Lindsey,"['Olive Oil', 'Trash Cans']",1,7.97,Mobile Payment,Los Angeles,Specialty Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000008516,6/12/2022 9:21,Misty Hamilton,['Soda'],5,74.96,Cash,Seattle,Supermarket,TRUE,Middle-Aged,Winter,None
1000008517,9/29/2021 0:31,Jennifer Arroyo,"['Toothpaste', 'Apple', 'Pickles', 'Canned Soup', 'Air Freshener']",5,72.14,Mobile Payment,San Francisco,Warehouse Club,TRUE,Young Adult,Spring,None
1000008518,2/11/2020 21:08,Shane Oliver,"['Jam', 'Tea', 'Insect Repellent', 'Extension Cords']",9,54.05,Mobile Payment,Houston,Specialty Store,TRUE,Homemaker,Fall,None
1000008519,1/29/2021 1:26,Kaitlyn Henderson,"['Trash Bags', 'Carrots', 'Dishware']",2,91.44,Mobile Payment,San Francisco,Specialty Store,FALSE,Professional,Spring,Discount on Selected Items
1000008520,10/7/2022 21:30,Tiffany Walker,"['Sponges', 'Yogurt', 'Baby Wipes', 'Hand Sanitizer', 'Salmon']",6,34,Cash,San Francisco,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000008521,10/9/2020 15:16,Matthew Smith,"['Carrots', 'Toilet Paper', 'Plant Fertilizer']",8,8.42,Cash,Atlanta,Convenience Store,FALSE,Student,Spring,None
1000008522,6/27/2021 18:18,Jennifer Gonzalez,['BBQ Sauce'],4,49.56,Credit Card,Houston,Convenience Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000008523,10/7/2023 12:52,Hailey Harmon,"['Coffee', 'Toilet Paper']",4,94.07,Cash,San Francisco,Pharmacy,TRUE,Young Adult,Fall,Discount on Selected Items
1000008524,1/27/2024 4:23,Heather Peters,"['Mayonnaise', 'Onions', 'Iron', 'Vacuum Cleaner']",10,48.53,Cash,Los Angeles,Department Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000008525,8/2/2023 10:39,Brandon Horton,"['Toilet Paper', 'Pickles', 'Eggs', 'Syrup', 'Extension Cords']",6,41.82,Credit Card,Miami,Supermarket,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000008526,4/24/2021 21:10,Gregory Foley,"['Shower Gel', 'Feminine Hygiene Products']",9,11.35,Cash,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Winter,None
1000008527,12/28/2020 7:10,Matthew Jones,"['Sponges', 'Toothbrush', 'Vinegar', 'Shampoo']",6,73.76,Cash,San Francisco,Pharmacy,TRUE,Professional,Winter,Discount on Selected Items
1000008528,8/30/2023 1:12,Patricia Jackson,"['Beef', 'Air Freshener', 'Cereal', 'Tissues']",8,84.68,Cash,Dallas,Specialty Store,FALSE,Teenager,Summer,None
1000008529,10/13/2022 21:29,Michelle Edwards,"['Shampoo', 'Broom']",9,57.78,Cash,New York,Pharmacy,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000008530,11/30/2021 7:46,Dawn Long,"['Olive Oil', 'Soap']",4,26.87,Debit Card,Dallas,Specialty Store,TRUE,Retiree,Fall,Discount on Selected Items
1000008531,6/20/2023 6:54,Joshua Cole,['Tuna'],6,19.18,Credit Card,Chicago,Specialty Store,FALSE,Professional,Summer,None
1000008532,7/21/2022 12:04,Steve Johnson,"['Cleaning Rags', 'Garden Hose']",4,89.4,Debit Card,San Francisco,Warehouse Club,FALSE,Middle-Aged,Fall,None
1000008533,6/5/2022 11:42,George George,"['Iron', 'Trash Bags']",2,80.99,Credit Card,Dallas,Warehouse Club,TRUE,Professional,Summer,None
1000008534,6/17/2020 20:48,Paula Snyder,['Baby Wipes'],4,61.14,Mobile Payment,New York,Convenience Store,TRUE,Student,Spring,None
1000008535,2/25/2022 7:01,Brittany Mendez,"['Ironing Board', 'Soda', 'Cleaning Spray', 'Vacuum Cleaner', 'Shaving Cream']",8,11.07,Mobile Payment,New York,Specialty Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000008536,6/22/2023 10:22,Amy Conrad,"['Coffee', 'Coffee']",2,43.29,Credit Card,Dallas,Department Store,FALSE,Middle-Aged,Spring,None
1000008537,12/12/2023 14:03,Mariah Carey,"['Lawn Mower', 'Ironing Board']",3,57.85,Credit Card,San Francisco,Convenience Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000008538,6/27/2021 1:24,Kelly Weber,"['Tea', 'Pancake Mix']",7,98.2,Debit Card,Chicago,Pharmacy,FALSE,Retiree,Winter,Discount on Selected Items
1000008539,2/5/2021 23:58,Valerie Cobb,"['Vacuum Cleaner', 'Potatoes', 'Coffee']",7,34.37,Credit Card,Los Angeles,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000008540,8/10/2022 14:14,Scott Walker MD,['Lawn Mower'],9,89.6,Mobile Payment,New York,Warehouse Club,TRUE,Student,Spring,None
1000008541,4/27/2023 8:45,Sierra Thomas,"['Shower Gel', 'Ironing Board', 'Eggs', 'Laundry Detergent']",3,40.63,Credit Card,New York,Pharmacy,TRUE,Student,Fall,BOGO (Buy One Get One)
1000008542,7/16/2020 6:34,Jeffery Schaefer,"['Broom', 'Bath Towels', 'Iron', 'Soda', 'Tissues']",1,56.67,Credit Card,Atlanta,Warehouse Club,TRUE,Retiree,Fall,Discount on Selected Items
1000008543,4/1/2021 9:01,Jacqueline Walker,"['Feminine Hygiene Products', 'Paper Towels']",4,71.02,Mobile Payment,Boston,Pharmacy,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000008544,9/22/2023 3:30,Connor Johnson,['Cereal Bars'],8,40.11,Cash,Atlanta,Specialty Store,TRUE,Retiree,Spring,None
1000008545,3/12/2021 19:16,Lisa Fleming,['Pickles'],1,9.02,Debit Card,Atlanta,Pharmacy,FALSE,Homemaker,Fall,Discount on Selected Items
1000008546,8/8/2020 20:03,Tyler Robinson,"['Deodorant', 'Pickles', 'Pickles', 'Soda']",4,11.19,Credit Card,Houston,Supermarket,FALSE,Homemaker,Summer,Discount on Selected Items
1000008547,5/17/2024 15:44,Kylie Hughes,"['Water', 'Soap', 'Extension Cords', 'Trash Bags', 'Orange']",5,60.87,Debit Card,Dallas,Convenience Store,TRUE,Teenager,Fall,None
1000008548,10/21/2021 13:10,David Jones,"['Carrots', 'Cleaning Rags']",7,47.83,Mobile Payment,Dallas,Convenience Store,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000008549,5/15/2021 22:29,Phyllis Jones,"['Mayonnaise', 'Air Freshener', 'Mayonnaise']",6,24.7,Cash,Chicago,Warehouse Club,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000008550,2/3/2023 8:12,Thomas Bray,"['BBQ Sauce', 'Beef', 'Shower Gel', 'Tuna']",10,87.61,Debit Card,Miami,Warehouse Club,TRUE,Teenager,Fall,Discount on Selected Items
1000008551,2/4/2021 23:27,Jose Wood,"['Rice', 'Mayonnaise', 'Soda', 'Mayonnaise', 'Honey']",8,54.22,Credit Card,Boston,Supermarket,TRUE,Teenager,Summer,Discount on Selected Items
1000008552,12/10/2023 18:44,Joseph Howard,"['Bath Towels', 'Eggs', 'Ketchup', 'Shaving Cream']",3,26.2,Credit Card,Seattle,Warehouse Club,TRUE,Homemaker,Summer,None
1000008553,8/11/2021 19:45,Duane Schwartz,"['Hand Sanitizer', 'Vinegar']",10,24.83,Debit Card,Miami,Pharmacy,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000008554,2/22/2023 14:08,Gregory Merritt,"['Iron', 'Bread', 'Chips']",6,86.18,Debit Card,New York,Supermarket,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000008555,11/10/2021 15:25,Jacob Patterson,"['Cereal Bars', 'Canned Soup', 'Rice', 'Shaving Cream', 'Canned Soup']",10,68.38,Mobile Payment,Miami,Specialty Store,TRUE,Student,Fall,BOGO (Buy One Get One)
1000008556,12/24/2020 19:15,Brent Warren,"['Potatoes', 'Bath Towels', 'Broom', 'Cereal', 'Trash Bags']",5,24.48,Credit Card,Miami,Pharmacy,TRUE,Professional,Summer,Discount on Selected Items
1000008557,4/12/2020 16:53,Crystal Carlson,['Paper Towels'],8,30.07,Credit Card,Boston,Department Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000008558,9/7/2020 13:51,Austin Kirby,"['BBQ Sauce', 'Tissues']",9,28.33,Mobile Payment,Seattle,Warehouse Club,TRUE,Middle-Aged,Fall,None
1000008559,6/1/2021 1:52,Jamie Matthews,"['Jam', 'Mustard', 'Chicken']",10,68.9,Credit Card,Atlanta,Pharmacy,FALSE,Student,Winter,Discount on Selected Items
1000008560,9/16/2023 4:34,Michelle Sheppard,['Baby Wipes'],10,82.59,Debit Card,Boston,Pharmacy,FALSE,Student,Winter,BOGO (Buy One Get One)
1000008561,3/31/2024 4:50,Aaron Shaw,"['Canned Soup', 'Honey']",9,72.23,Mobile Payment,Atlanta,Convenience Store,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
